Path,ISO,ShutterSpeed,ExifImageWidth,ExifImageHeight,Model,ApertureValue,FocalLength,CameraTemperature,SerialNumber,Hash,Is_train_data
../RAWBASE/ALASKA/41/40995.CR2,6400,1/15,5184,3456,CanonEOS100D,5.7,55.0mm,23C,53073070269,4514c1bbe9c778e414060bce0d0d099cb0d3582e,1
../RAWBASE/ALASKA/41/40299.CR2,5000,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,24C,53073070269,91b98d053bc5024669c522b6a544a12928516af9,1
../RAWBASE/ALASKA/41/40958.CR2,2500,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,24C,53073070269,bd2de69d97a6a95afbca0e370c03b0da72c14d87,0
../RAWBASE/ALASKA/41/40183.CR2,2500,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,20C,53073070269,b4527fab3668311a95e44b80c92991c7732d58c5,0
../RAWBASE/ALASKA/41/40868.CR2,1000,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,25C,53073070269,3496bc4d76a516e36eb5bee5eb63d8f958c302d1,1
../RAWBASE/ALASKA/41/40690.CR2,6400,1/40,5184,3456,CanonEOS100D,5.7,55.0mm,23C,53073070269,e91edbd3e4d86f04912a75a136d814c52674a96e,1
../RAWBASE/ALASKA/41/40993.CR2,4000,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,25C,53073070269,aac82b46db5cf4c66c17f2a9f4fb9c6abece4d8f,1
../RAWBASE/ALASKA/41/40312.CR2,4000,1/80,5184,3456,CanonEOS100D,6.4,55.0mm,27C,53073070269,38457188c0b7f0a8406833cb6ee7f6f9d0a1f3ad,0
../RAWBASE/ALASKA/41/40765.CR2,4000,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,23C,53073070269,574b27a3d24097966749c8e5dad7221ddc0a5521,0
../RAWBASE/ALASKA/41/40454.CR2,4000,1/80,5184,3456,CanonEOS100D,6.4,55.0mm,27C,53073070269,0b10677318c0af5df5e3b45bc267465d8bc593c3,0
../RAWBASE/ALASKA/41/40593.CR2,1600,1/60,5184,3456,CanonEOS100D,4.6,32.0mm,22C,53073070269,db93716bf0164eb07010b48be9794edbbcfbaa5f,1
../RAWBASE/ALASKA/41/40374.CR2,1250,1/60,5184,3456,CanonEOS100D,5.7,44.0mm,19C,53073070269,5ceba2a405810cb720bfcf58ed59eb917ac855a2,1
../RAWBASE/ALASKA/41/40531.CR2,6400,1/50,5184,3456,CanonEOS100D,5.7,55.0mm,29C,53073070269,dbd197450a4f810753f70633efe098bf0698aa56,1
../RAWBASE/ALASKA/43/42382.CR2,2500,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,33C,53073070272,0272554393e4be73ff0580d09aa26fe5805cac73,1
../RAWBASE/ALASKA/43/42661.CR2,4000,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,32C,53073070272,4b2135edd0dc673a5a06c4edbdd769c95dbba004,0
../RAWBASE/ALASKA/43/42146.CR2,4000,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,28C,53073070269,ee44a21a0a5f83fdc7821db0b971524cde6ceb26,1
../RAWBASE/ALASKA/43/42122.CR2,4000,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,17C,53073070269,eab8306aff19cf0a7cfa720c71d9c5d17fc8db6d,1
../RAWBASE/ALASKA/43/42188.CR2,1600,2.5,5184,3456,CanonEOS100D,inf,0.0mm,20C,53073070269,bf4c731973ba1d2ecc1a51c5189b8203580197b0,1
../RAWBASE/ALASKA/43/42280.CR2,1600,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,25C,53073070269,669ee2f38092e5712889f9b880741533511fe25b,1
../RAWBASE/ALASKA/43/42826.CR2,2000,1/80,5184,3456,CanonEOS100D,6.4,55.0mm,33C,53073070272,39a56ddedfab6d3fda0157d17cfad19c3c7fa7aa,0
../RAWBASE/ALASKA/43/42924.CR2,4000,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,33C,53073070272,d3f778faa2c5abf177c6ccdb940fd1e770e49efe,1
../RAWBASE/ALASKA/43/42189.CR2,6400,1/60,5184,3456,CanonEOS100D,5.0,40.0mm,25C,53073070269,e81a5dfbaa3d7bdeab87a2f78ad81f8bf24602ad,0
../RAWBASE/ALASKA/43/42772.CR2,1000,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,30C,53073070272,8a9d5d8ad5ad067f4d5a50fc460e92742276b0fb,1
../RAWBASE/ALASKA/43/42099.CR2,1600,1/50,5184,3456,CanonEOS100D,5.0,35.0mm,24C,53073070269,124ab9be2fa73c2d7c9e7ac62e71386f30329655,0
../RAWBASE/ALASKA/43/42219.CR2,6400,1/60,5184,3456,CanonEOS100D,5.7,48.0mm,26C,53073070269,f5e7c51d950436ff3830cd98fb96ae6757ce36a1,1
../RAWBASE/ALASKA/43/42860.CR2,4000,1/80,5184,3456,CanonEOS100D,6.4,55.0mm,29C,53073070272,d5549b34924b13f4ad28b55e8cefbd85e5eb7b0c,1
../RAWBASE/ALASKA/43/42464.CR2,2000,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,26C,53073070272,66b6540548a14b3d37bc52095f773ab281b73870,1
../RAWBASE/ALASKA/43/42134.CR2,6400,1/30,5184,3456,CanonEOS100D,5.7,55.0mm,23C,53073070269,b1a92807041fbd7a7453dae7dcfde3ac74dcedfe,0
../RAWBASE/ALASKA/43/42912.CR2,4000,1/50,5184,3456,CanonEOS100D,4.6,34.0mm,31C,53073070272,f496aea0fb600460274490412c93c78ca599e3d4,0
../RAWBASE/ALASKA/43/42224.CR2,4000,1/60,5184,3456,CanonEOS100D,5.0,43.0mm,10C,53073070269,73f472bbceff3c3af31b054a6be0cb6fa57a56ed,1
../RAWBASE/ALASKA/43/42169.CR2,6400,1/60,5184,3456,CanonEOS100D,5.7,55.0mm,19C,53073070269,613360e3c314b0c728b8f7317835af4602eb04e3,1
../RAWBASE/ALASKA/43/42745.CR2,4000,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,32C,53073070272,8af608fbda944728f67794a6c03eeadb5375993c,1
../RAWBASE/ALASKA/43/42260.CR2,4000,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,26C,53073070269,00b658f710f6be555822b93b23d2a87b1ca14773,1
../RAWBASE/ALASKA/43/42978.CR2,3200,1/50,5184,3456,CanonEOS100D,5.0,35.0mm,31C,53073070272,5b20218ca6311b79c3214c54087f8b9e42df3ca2,1
../RAWBASE/ALASKA/43/42013.CR2,6400,1/50,5184,3456,CanonEOS100D,5.7,55.0mm,24C,53073070269,70586d326624eaf11fbbdc5f337489383e20cb76,0
../RAWBASE/ALASKA/43/42755.CR2,6400,1/15,5184,3456,CanonEOS100D,5.7,55.0mm,30C,53073070272,e6665b4bb42948849df9e84b1602b395a1e497cb,0
../RAWBASE/ALASKA/43/42811.CR2,6400,1/30,5184,3456,CanonEOS100D,5.7,55.0mm,28C,53073070272,8c9413df176c7c571267517880d644a35f6f97de,1
../RAWBASE/ALASKA/43/42651.CR2,4000,1/80,5184,3456,CanonEOS100D,6.4,55.0mm,34C,53073070272,14a50b49277e392f7f568e4aa91a381b5d19c600,0
../RAWBASE/ALASKA/43/42283.CR2,6400,1/3200,5184,3456,CanonEOS100D,32.0,55.0mm,26C,53073070272,f28d651c47c24dab92646aeaeda3ccd13801932a,1
../RAWBASE/ALASKA/43/42211.CR2,4000,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,28C,53073070269,bc9db951693bf3ca6ae6a600ab9f59eef8ad72bb,0
../RAWBASE/ALASKA/43/42332.CR2,1000,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,31C,53073070272,544d38c5ce3849b28bd89702a9cb93a595331004,0
../RAWBASE/ALASKA/43/42078.CR2,5000,1/40,5184,3456,CanonEOS100D,4.0,26.0mm,28C,53073070269,6f765d5a4214a41d51fc94f409dc0c72963151a9,1
../RAWBASE/ALASKA/43/42881.CR2,2500,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,33C,53073070272,0217de2c9b5bb69bc5aae18c1fdd97ccbdfcdfb9,0
../RAWBASE/ALASKA/43/42848.CR2,3200,1/80,5184,3456,CanonEOS100D,6.4,55.0mm,26C,53073070272,25b0e93be538afe3b138b8918fd528f8b50b3f2a,0
../RAWBASE/ALASKA/43/42913.CR2,6400,1/2000,5184,3456,CanonEOS100D,28.1,30.0mm,26C,53073070272,3aee7e3e0018345b2166742e3c425cc135c0dfc6,0
../RAWBASE/ALASKA/43/42473.CR2,1600,1/800,5184,3456,CanonEOS100D,5.7,55.0mm,32C,53073070272,1f590622301d5b41db50f87155699d883cdab16d,1
../RAWBASE/ALASKA/43/42442.CR2,1000,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,30C,53073070272,06e9aad4ef7f6f2dd14830f28e8e581b5ec40e2a,0
../RAWBASE/ALASKA/43/42934.CR2,3200,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,28C,53073070272,3e2dd1d3032e8c31259298332a4c7b91165c21b5,0
../RAWBASE/ALASKA/43/42523.CR2,1250,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,34C,53073070272,252e08b783b2811afdba53fb0d1cc056f68dd68f,0
../RAWBASE/ALASKA/43/42650.CR2,6400,1/50,5184,3456,CanonEOS100D,5.7,50.0mm,32C,53073070272,ae90e9fc989ed1d30b8a5b152ba2ad7398e35da3,1
../RAWBASE/ALASKA/43/42116.CR2,6400,1/80,5184,3456,CanonEOS100D,6.4,55.0mm,26C,53073070269,6b3947c7e0316e68db2c10a57742762f873db51d,1
../RAWBASE/ALASKA/43/42994.CR2,1000,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,24C,53073070272,a6b530196659b259407461223ed1e9de11bbdf9c,1
../RAWBASE/ALASKA/43/42785.CR2,6400,1/30,5184,3456,CanonEOS100D,5.0,43.0mm,29C,53073070272,938a67fd578e6430111164145ca20236258b49fc,0
../RAWBASE/ALASKA/43/42706.CR2,3200,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,32C,53073070272,3cb73e2a4ed3335062501b83b0fece70ff768699,1
../RAWBASE/ALASKA/43/42306.CR2,6400,1/60,5184,3456,CanonEOS100D,5.7,55.0mm,29C,53073070272,9ebff48c0c45ecca906b66c116f23adbebd5a4fe,1
../RAWBASE/ALASKA/43/42925.CR2,6400,1/40,5184,3456,CanonEOS100D,4.6,35.0mm,30C,53073070272,b5772a24c979aebef8795a07aedd38ceb02d0750,1
../RAWBASE/ALASKA/43/42165.CR2,3200,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,23C,53073070269,bbd96b1400d622cc0394d196b9a108d318c010c8,1
../RAWBASE/ALASKA/43/42404.CR2,1250,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,28C,53073070272,1b06ec53c1d1c581ce316b771d2c371288671253,1
../RAWBASE/ALASKA/43/42138.CR2,1600,1/60,5184,3456,CanonEOS100D,5.7,51.0mm,19C,53073070269,abe913a6738108cc0cf9b25244d8d8026905386f,1
../RAWBASE/ALASKA/43/42569.CR2,2000,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,25C,53073070272,0e8305d29f1dff32b3214c31443cc604199eb448,0
../RAWBASE/ALASKA/43/42337.CR2,6400,1/640,5184,3456,CanonEOS100D,16.0,48.0mm,29C,53073070272,80beebb26f1eb0b03313a1a134cc0cfb52366104,1
../RAWBASE/ALASKA/43/42054.CR2,5000,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,24C,53073070269,94f200d7b4c2b0ea0d525c18c78f078b8ba1eba6,0
../RAWBASE/ALASKA/43/42733.CR2,2000,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,32C,53073070272,a73b48824403cad33f0c552549da323b8610b384,1
../RAWBASE/ALASKA/43/42522.CR2,6400,1/50,5184,3456,CanonEOS100D,5.0,38.0mm,29C,53073070272,2e703bd304cfa847fd208f0b37c9a85259eff500,1
../RAWBASE/ALASKA/43/42232.CR2,1600,1/60,5184,3456,CanonEOS100D,5.7,55.0mm,19C,53073070269,b5c367209d294285319422e02a58a63353833bd9,0
../RAWBASE/ALASKA/43/42207.CR2,1250,1/50,5184,3456,CanonEOS100D,5.0,32.0mm,26C,53073070269,7bff79e6e152599e0765bab60be13c48f944b772,1
../RAWBASE/ALASKA/43/42562.CR2,2500,1/50,5184,3456,CanonEOS100D,4.6,33.0mm,33C,53073070272,3b6b458bb5a4cae70a312aeefe641ab79db06514,1
../RAWBASE/ALASKA/43/42119.CR2,1600,1/60,5184,3456,CanonEOS100D,5.7,55.0mm,19C,53073070269,fb6a79047d7fc6ea4ed8055dfbaaf68f7a76bc7e,1
../RAWBASE/ALASKA/43/42799.CR2,1600,1/60,5184,3456,CanonEOS100D,4.0,29.0mm,30C,53073070272,44fe3a5fb97b7efacbf30a5a420e7769823cd2fe,1
../RAWBASE/ALASKA/43/42914.CR2,6400,1/60,5184,3456,CanonEOS100D,5.7,55.0mm,32C,53073070272,13c1d93d4caf5ebf6c292ad4337255d0a84d3573,1
../RAWBASE/ALASKA/43/42228.CR2,5000,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,25C,53073070269,387973a882b21579b1459d5af8dfb4b7404b696b,1
../RAWBASE/ALASKA/43/42038.CR2,6400,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,30C,53073070269,2eaa5a44592da0bc0ddf0ba9412f4b89e5481ee4,1
../RAWBASE/ALASKA/43/42938.CR2,5000,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,33C,53073070272,17e7e86e3dabbc546a2f02eeb0aa2d5c9c3ab006,0
../RAWBASE/ALASKA/43/42931.CR2,1600,1/50,5184,3456,CanonEOS100D,5.0,35.0mm,33C,53073070272,41508471a33acaaea6b1abd83851203d87f836f5,0
../RAWBASE/ALASKA/43/42367.CR2,6400,1/30,5184,3456,CanonEOS100D,4.0,28.0mm,30C,53073070272,f11e6db35f1aee7a060e1a87b0bf263faa8b1e10,1
../RAWBASE/ALASKA/43/42376.CR2,3200,1/50,5184,3456,CanonEOS100D,5.0,38.0mm,26C,53073070272,7601dd180c86392266f1f440180fecd911491578,1
../RAWBASE/ALASKA/43/42701.CR2,6400,1/40,5184,3456,CanonEOS100D,5.7,55.0mm,33C,53073070272,9ee868f4313030cdb79136c79ec1384e08d373e2,1
../RAWBASE/ALASKA/43/42768.CR2,6400,1/800,5184,3456,CanonEOS100D,18.2,45.0mm,29C,53073070272,c063d416277da81393c19f228216760304fdd211,0
../RAWBASE/ALASKA/43/42160.CR2,4000,1/60,5184,3456,CanonEOS100D,5.0,46.0mm,27C,53073070269,0216babcd908615e8f9548a5c3d59c95e3fa3f17,0
../RAWBASE/ALASKA/43/42666.CR2,1600,1/40,5184,3456,CanonEOS100D,4.0,29.0mm,26C,53073070272,7b427cf3d3c4caf542199ced6661188093121127,1
../RAWBASE/ALASKA/43/42181.CR2,2000,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,24C,53073070269,5a4ca09a793599fcc2678d44c95080770875df96,1
../RAWBASE/ALASKA/43/42636.CR2,6400,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,30C,53073070272,f880340f4b62a0973f13dbc07e05163c8c48197d,0
../RAWBASE/ALASKA/43/42322.CR2,1000,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,26C,53073070272,1bd02b874c3f3ba1f5d8f78d368afa3ff3a3d422,0
../RAWBASE/ALASKA/43/42171.CR2,1000,1/80,5184,3456,CanonEOS100D,5.7,52.0mm,9C,53073070269,f24261edc6f08125dd5f21da8a6a5c5ad2d09cea,0
../RAWBASE/ALASKA/43/42159.CR2,1600,1/60,5184,3456,CanonEOS100D,5.0,38.0mm,22C,53073070269,483c0adf0823c06ffaa4991443c91605150e4d1d,1
../RAWBASE/ALASKA/43/42062.CR2,4000,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,18C,53073070269,79b0a15d3a1075b0242cc4b7a0f88f030d3e2133,1
../RAWBASE/ALASKA/43/42700.CR2,5000,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,32C,53073070272,883140a422857fe6b6778b95d374ec931bd27e4c,1
../RAWBASE/ALASKA/43/42961.CR2,6400,1/60,5184,3456,CanonEOS100D,5.7,55.0mm,33C,53073070272,cfdbba71a79086bcea479791079333412014c36d,0
../RAWBASE/ALASKA/43/42176.CR2,2000,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,28C,53073070269,f03615a1a9b4ed5b7aad9e55352f7725b1850780,1
../RAWBASE/ALASKA/43/42763.CR2,6400,1/60,5184,3456,CanonEOS100D,5.7,55.0mm,28C,53073070272,f6f79a7e6bc12e75ad6f44ad9f7bc41fb024821f,0
../RAWBASE/ALASKA/43/42227.CR2,3200,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,22C,53073070269,d41e680ed43c8727760df6f51aa706f813958b55,0
../RAWBASE/ALASKA/43/42859.CR2,6400,1/60,5184,3456,CanonEOS100D,5.7,55.0mm,33C,53073070272,910aba892c696fe9301b4d70bdf3f281d4939678,0
../RAWBASE/ALASKA/43/42162.CR2,6400,1/50,5184,3456,CanonEOS100D,5.7,47.0mm,22C,53073070269,92c6c3d80fe54d780ceb30d95c2a2da69bd81879,0
../RAWBASE/ALASKA/43/42492.CR2,1600,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,30C,53073070272,0408dcbbf7189889248ed127b08f9385a2e2c769,0
../RAWBASE/ALASKA/43/42235.CR2,6400,1/30,5184,3456,CanonEOS100D,5.7,55.0mm,26C,53073070269,a47fea69702db6d2f986fc7f0dd64e128822df24,0
../RAWBASE/ALASKA/43/42058.CR2,4000,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,25C,53073070269,b65a7b20680f21df25e09df8222fc536e5ff31c6,1
../RAWBASE/ALASKA/43/42067.CR2,6400,1/30,5184,3456,CanonEOS100D,5.7,55.0mm,23C,53073070269,099b5feabc814ad10d8ea2c240172b9caa944c10,1
../RAWBASE/ALASKA/43/42107.CR2,6400,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,24C,53073070269,35a283867a1333bb86c4a832bc3886947d4e24fb,0
../RAWBASE/ALASKA/43/42796.CR2,1250,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,28C,53073070272,4b0e7e0b3f94c22f6c7913900daca1bf239f05a4,1
../RAWBASE/ALASKA/43/42108.CR2,1250,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,25C,53073070269,dbb577b9d6c6e68d26f77326cd3f8a5231ff65cb,1
../RAWBASE/ALASKA/43/42719.CR2,1250,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,29C,53073070272,7405fa8ab82a4eb38e7df6df8e27b4e08ae4b941,1
../RAWBASE/ALASKA/43/42111.CR2,4000,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,24C,53073070269,fd8c52577f10c5bdd5358c0b1beb1f13b4aeacae,0
../RAWBASE/ALASKA/43/42143.CR2,6400,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,29C,53073070269,9dd183c4074b73f1af1b3271004f9b54a6c548e2,0
../RAWBASE/ALASKA/43/42816.CR2,1600,1/60,5184,3456,CanonEOS100D,5.0,40.0mm,34C,53073070272,802c8478b8f2ddf02ada81f951ae747d4088e2fe,1
../RAWBASE/ALASKA/43/42110.CR2,1600,1/60,5184,3456,CanonEOS100D,5.0,39.0mm,18C,53073070269,2a4414028d1b9065d41d31ebee068e38963ce045,1
../RAWBASE/ALASKA/43/42055.CR2,6400,1/80,5184,3456,CanonEOS100D,6.4,55.0mm,23C,53073070269,118aacbf19aeb84eedf65f24fad326a7f41a47bd,1
../RAWBASE/ALASKA/43/42020.CR2,4000,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,23C,53073070269,b7cfd6f9b36c01613c305ccd9dbc069b4d90b0eb,0
../RAWBASE/ALASKA/43/42036.CR2,3200,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,25C,53073070269,0adaa6d5857cff11c77a76933045fcf040a380cb,0
../RAWBASE/ALASKA/43/42084.CR2,6400,1/60,5184,3456,CanonEOS100D,5.7,55.0mm,26C,53073070269,c072577b19c4c45b7bec28004e2b0d7d0345afa7,0
../RAWBASE/ALASKA/43/42804.CR2,4000,1/80,5184,3456,CanonEOS100D,6.4,55.0mm,34C,53073070272,38f3514cfdb6f8ab79b9a8736977105808ff8aad,1
../RAWBASE/ALASKA/43/42882.CR2,6400,1/30,5184,3456,CanonEOS100D,5.0,44.0mm,29C,53073070272,5ee4b4ff2ee5825779da0a8fafa65921264626d3,1
../RAWBASE/ALASKA/43/42843.CR2,6400,1/60,5184,3456,CanonEOS100D,5.7,55.0mm,25C,53073070272,962564c921707ddd1262603d40167b7228333ecc,0
../RAWBASE/ALASKA/43/42711.CR2,2000,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,27C,53073070272,81671eb0d7d01c24e0d85cfc79659ef7e2cee343,0
../RAWBASE/ALASKA/43/42269.CR2,1600,1/60,5184,3456,CanonEOS100D,5.0,43.0mm,22C,53073070269,ef7dad10b8cbb20e8d523d1b1465a67e87ce0b47,0
../RAWBASE/ALASKA/43/42856.CR2,2000,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,33C,53073070272,f2ad6cb3e9146088f8d6293d42e94d8bdc61df7b,1
../RAWBASE/ALASKA/43/42702.CR2,6400,1/50,5184,3456,CanonEOS100D,5.0,46.0mm,29C,53073070272,e3e6f343333b3f30f9515987e61dd5bdbf570535,1
../RAWBASE/ALASKA/43/42570.CR2,3200,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,25C,53073070272,6b51e34b3bdb3ab5f269a09bbad140eca4ea9c72,1
../RAWBASE/ALASKA/43/42140.CR2,1000,1/80,5184,3456,CanonEOS100D,6.4,55.0mm,10C,53073070269,6def5fd98284b26e925d2d686e5eb9d989b6e6d0,0
../RAWBASE/ALASKA/43/42865.CR2,6400,1/60,5184,3456,CanonEOS100D,5.7,55.0mm,29C,53073070272,e771324a96ee04be05b383eab838a08dbbeee322,0
../RAWBASE/ALASKA/43/42870.CR2,1000,1/80,5184,3456,CanonEOS100D,6.4,55.0mm,34C,53073070272,1510eaafaa8b2c871984d5ee0f4f1177daa110e1,0
../RAWBASE/ALASKA/43/42992.CR2,6400,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,25C,53073070272,bd1fe04793fdf3df3a8302465648af3a40d18e01,0
../RAWBASE/ALASKA/43/42096.CR2,4000,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,28C,53073070269,8581e601b12428c505f013979962ee05289dadc6,0
../RAWBASE/ALASKA/43/42893.CR2,5000,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,32C,53073070272,d85e09352e293a1cfdff3193eadc9664eb0b4dfd,1
../RAWBASE/ALASKA/43/42502.CR2,6400,1/2500,5184,3456,CanonEOS100D,32.0,48.0mm,26C,53073070272,f1539a16f7f9a9052c5e6258eecf9a4cb6df7a45,0
../RAWBASE/ALASKA/43/42647.CR2,1000,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,30C,53073070272,424ec83ec10f0a20d8bc9148f379fa60a25b2323,1
../RAWBASE/ALASKA/43/42345.CR2,6400,1/1250,5184,3456,CanonEOS100D,19.9,42.0mm,25C,53073070272,9dc820732b0bac9d00c80865ee3341bba1347ea7,1
../RAWBASE/ALASKA/43/42786.CR2,4000,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,26C,53073070272,42170d016e14259b708900d1c5ac896595a51bf5,1
../RAWBASE/ALASKA/43/42031.CR2,2000,1/80,5184,3456,CanonEOS100D,6.4,52.0mm,19C,53073070269,31d04a6f1e782436e99ea2cbebc60fbf278045a3,0
../RAWBASE/ALASKA/43/42940.CR2,4000,1/50,5184,3456,CanonEOS100D,5.0,35.0mm,32C,53073070272,8a46b72d2f8526efd2918cb14194880c6a3404e7,0
../RAWBASE/ALASKA/43/42001.CR2,1000,1/50,5184,3456,CanonEOS100D,5.0,35.0mm,11C,53073070269,7a137c04cf89f7989bcd9b0a9e6db694072d5aa4,0
../RAWBASE/ALASKA/43/42789.CR2,1000,1/80,5184,3456,CanonEOS100D,6.4,51.0mm,29C,53073070272,7c550a7f294854a71bd5e72fd4221ab5e57dff17,0
../RAWBASE/ALASKA/43/42275.CR2,2500,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,26C,53073070269,89c26297611b7a50d35f36f2393879f431224175,1
../RAWBASE/ALASKA/43/42905.CR2,5000,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,32C,53073070272,9d60bf7ce9fca99f2b0fad0708f1905c05a69500,1
../RAWBASE/ALASKA/43/42596.CR2,2500,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,32C,53073070272,8b56ee558e923c5e02bf32e0b02c45c3ddccca1e,1
../RAWBASE/ALASKA/43/42048.CR2,1600,1/5,5184,3456,CanonEOS100D,5.7,55.0mm,41C,53073070269,345a16ab9c443313b6483a4bbd31dad954b67aa9,0
../RAWBASE/ALASKA/43/42394.CR2,6400,1/60,5184,3456,CanonEOS100D,5.7,55.0mm,25C,53073070272,62e0541ddbcb593d3037366b85bbc1eb9c7d8967,0
../RAWBASE/ALASKA/43/42504.CR2,6400,1/40,5184,3456,CanonEOS100D,5.7,55.0mm,33C,53073070272,26f478d0b630c77c8af9ee9a485c8639bf4e9243,1
../RAWBASE/ALASKA/43/42092.CR2,1600,1/80,5184,3456,CanonEOS100D,6.4,55.0mm,26C,53073070269,72c1bde6bb599b370239d5ef21dad1317e902ccb,0
../RAWBASE/ALASKA/43/42213.CR2,6400,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,17C,53073070269,d513e1aac22d4194329cc36a7233715cf5f14e3a,1
../RAWBASE/ALASKA/43/42841.CR2,6400,1/20,5184,3456,CanonEOS100D,4.0,24.0mm,29C,53073070272,4e2922ca5607ac47be41de4e7d1d584b056b1f7c,0
../RAWBASE/ALASKA/43/42065.CR2,6400,1/50,5184,3456,CanonEOS100D,5.0,39.0mm,21C,53073070269,da41d0087f081a668caaf4c33020dbdee46766bf,1
../RAWBASE/ALASKA/43/42348.CR2,6400,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,32C,53073070272,96e869b02688726ff0eb6df5e5f375ca150172bd,0
../RAWBASE/ALASKA/43/42060.CR2,4000,1/80,5184,3456,CanonEOS100D,6.4,55.0mm,26C,53073070269,f0a71afe5b609426483241e76953dd41d7801849,1
../RAWBASE/ALASKA/43/42027.CR2,3200,1/80,5184,3456,CanonEOS100D,6.4,55.0mm,27C,53073070269,5578ef130ab563a03e9725545ec3b2aca7377cc4,1
../RAWBASE/ALASKA/43/42246.CR2,2000,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,21C,53073070269,73fb1a3390be9834c0922e16ab687ead37f61e96,0
../RAWBASE/ALASKA/43/42325.CR2,6400,1/15,5184,3456,CanonEOS100D,5.0,44.0mm,29C,53073070272,4aaf0819c518a86b9931cbd24f66852158d371a4,1
../RAWBASE/ALASKA/43/42879.CR2,5000,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,29C,53073070272,cc0257a182231155e5e48821cfeb8804983c4be9,0
../RAWBASE/ALASKA/43/42130.CR2,2000,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,13C,53073070269,c9f798c31a76f53c353ff5baa1f95bfe5d89b953,1
../RAWBASE/ALASKA/43/42474.CR2,6400,1/30,5184,3456,CanonEOS100D,5.7,55.0mm,26C,53073070272,e64083c90d0d21d18815802b729e9f715165b62b,1
../RAWBASE/ALASKA/43/42221.CR2,1000,1/80,5184,3456,CanonEOS100D,5.7,55.0mm,25C,53073070269,d755dc0d7575857251e7b043d0ca4ca9a021e5ad,0
